GEO ID,Seed, ,Districtings
481872105041006,3, 
481872105041086,3, 
481872103001008,4, 
481872103005012,2, 
481872103003034,6, 
481872105042040,1, 
481872105062049,1, 
481872108011064,6, 
481872102002019,2, 
481872104002029,5, 
481872101001012,1, 
481872102002000,2, 
481872102002001,2, 
481872103002023,5, 
481872105042038,1, 
481872109011183,8, 
481872108011075,6, 
481872101004046,7, 
481872103005001,2, 
481872104002024,2, 
481872104002025,5, 
481872104001002,8, 
481872103002039,5, 
481872103004045,6, 
481872103004043,6, 
481872103004032,5, 
481872103004033,5, 
481872108012010,6, 
481872108011085,6, 
481872105041040,3, 
481872105041021,3, 
481872101001025,1, 
481872102001035,2, 
481872101001009,1, 
481872102003025,4, 
481872105041082,3, 
481872105082014,1, 
481872105082020,1, 
481872105042048,8, 
481872103002002,5, 
481872103002033,5, 
481872109021040,8, 
481872108011019,3, 
481872108012009,6, 
481872108011052,3, 
481872108013014,6, 
481872105041087,3, 
481872103004002,5, 
481872104003019,7, 
481872103003029,6, 
481872102001006,2, 
481872105042021,1, 
481872105042053,8, 
481872105041032,3, 
481872103003006,3, 
481872108013013,6, 
481872108011003,3, 
481872104002040,6, 
481872109011202,8, 
481872109021030,6, 
481872108012023,6, 
481872108012028,6, 
481872108011089,6, 
481872104003007,8, 
481872104003017,8, 
481872109022018,8, 
481872104003008,8, 
481872104001020,8, 
481872104001025,8, 
481872108011037,3, 
481872108011021,3, 
481872105042042,1, 
481872101001024,1, 
481872101003013,2, 
481872109021033,6, 
481872103004012,5, 
481872105042050,8, 
481872108011027,3, 
481872108011054,3, 
481872105041035,3, 
481872108011022,3, 
481872108011041,3, 
481872102002002,3, 
481872101001005,8, 
481872102001017,2, 
481872105041069,3, 
481872102003010,4, 
481872103001002,4, 
481872102003015,4, 
481872108011005,3, 
481872101002036,1, 
481872104001016,8, 
481872103004048,6, 
481872102002015,4, 
481872102002016,4, 
481872103001009,4, 
481872103003001,5, 
481872102003012,4, 
481872102003028,4, 
481872102004008,4, 
481872103001022,4, 
481872104002002,7, 
481872105041094,3, 
481872108011053,3, 
481872108011017,3, 
481872109022026,8, 
481872108011018,3, 
481872108011011,3, 
481872108011047,3, 
481872105042068,1, 
481872108013023,6, 
481872105041091,1, 
481872105042054,8, 
481872108011065,6, 
481872109022000,8, 
481872101004048,7, 
481872101004030,7, 
481872101004003,7, 
481872101004027,7, 
481872101004021,7, 
481872103004000,5, 
481872103004011,5, 
481872104002009,7, 
481872108012006,6, 
481872101004000,7, 
481872104001022,7, 
481872105041000,1, 
481872108013000,6, 
481872108011055,6, 
481872104002033,7, 
481872102002011,3, 
481872101001023,1, 
481872102001027,2, 
481872103005029,2, 
481872104002022,7, 
481872104002041,6, 
481872105042035,1, 
481872109021045,8, 
481872103003008,3, 
481872103003024,6, 
481872109021042,8, 
481872108013022,6, 
481872102002010,3, 
481872103003021,6, 
481872104002005,7, 
481872108011026,3, 
481872108011067,6, 
481872108041035,3, 
481872103002017,5, 
481872103002024,5, 
481872105041063,3, 
481872102002005,3, 
481872109022003,8, 
481872108013011,6, 
481872102001024,2, 
481872102001011,2, 
481872102001025,2, 
481872102001031,2, 
481872102001032,2, 
481872101001018,1, 
481872101002029,1, 
481872101003009,2, 
481872101002032,1, 
481872101002026,1, 
481872101003015,7, 
481872102004024,2, 
481872103005052,5, 
481872103005033,5, 
481872103004007,5, 
481872101003022,2, 
481872101004050,2, 
481872101004036,2, 
481872101004043,2, 
481872101003019,2, 
481872101004006,7, 
481872101004041,2, 
481872103005035,5, 
481872103004026,5, 
481872103005044,5, 
481872108012018,6, 
481872101004038,7, 
481872101004031,7, 
481872101004017,7, 
481872101004001,7, 
481872104002010,7, 
481872101004025,7, 
481872103002040,5, 
481872103004038,5, 
481872108041040,3, 
481872108041031,3, 
481872108041030,3, 
481872108041055,3, 
481872101001004,8, 
481872109021047,6, 
481872108011012,3, 
481872108011009,3, 
481872102002027,3, 
481872103001007,4, 
481872103003007,5, 
481872103003010,5, 
481872102003020,4, 
481872103001024,4, 
481872103003019,5, 
481872103002027,5, 
481872108013006,6, 
481872103002019,5, 
481872105041048,3, 
481872108012029,6, 
481872108012022,6, 
481872108013026,6, 
481872101001015,1, 
481872102003003,2, 
481872101002012,1, 
481872101002037,1, 
481872101003011,2, 
481872102003039,2, 
481872102003038,2, 
481872104002004,7, 
481872104002000,8, 
481872103002038,5, 
481872103004022,5, 
481872103004036,5, 
481872103004046,6, 
481872103004030,5, 
481872104002030,7, 
481872108013005,6, 
481872109021018,8, 
481872109021041,8, 
481872109021013,8, 
481872108011051,3, 
481872108012012,6, 
481872108012013,6, 
481872104001000,8, 
481872104002038,7, 
481872104001026,8, 
481872101002004,1, 
481872109022002,8, 
481872105041024,3, 
481872105041059,3, 
481872104003000,8, 
481872105042052,8, 
481872103002041,5, 
481872103002026,5, 
481872108011087,6, 
481872108011035,3, 
481872105041018,1, 
481872105042034,1, 
481872104002042,6, 
481872105041090,1, 
481872101001013,1, 
481872104002018,7, 
481872101004028,7, 
481872102002007,3, 
481872102002032,3, 
481872102003014,4, 
481872108011004,3, 
481872108011000,3, 
481872104001003,7, 
481872102002031,4, 
481872102003007,4, 
481872108031003,3, 
481872108031001,3, 
481872101002009,1, 
481872101002024,1, 
481872101003016,7, 
481872101003025,7, 
481872104003020,7, 
481872104003022,8, 
481872101003032,7, 
481872108012019,6, 
481872108011036,3, 
481872105041005,3, 
481872105041029,3, 
481872103004029,5, 
481872103004034,5, 
481872109022020,8, 
481872109022023,8, 
481872105041078,3, 
481872105042025,8, 
481872105042056,8, 
481872108031016,3, 
481872102003037,2, 
481872102004032,2, 
481872102004033,2, 
481872103004009,5, 
481872103005009,2, 
481872103005018,2, 
481872103005034,5, 
481872103004015,5, 
481872101004008,2, 
481872101004055,2, 
481872101004014,7, 
481872101004033,7, 
481872103005007,2, 
481872103005023,2, 
481872103004025,5, 
481872103005037,5, 
481872103004019,5, 
481872103005040,5, 
481872101003004,7, 
481872101003027,7, 
481872101003026,7, 
481872101002005,1, 
481872103003033,6, 
481872108011010,3, 
481872103001013,4, 
481872105041031,3, 
481872105042045,1, 
481872109021021,8, 
481872109022017,8, 
481872103002000,5, 
481872103004013,5, 
481872102003024,4, 
481872103004049,6, 
481872102001033,2, 
481872105041089,1, 
481872102003030,2, 
481872103005027,4, 
481872105041042,3, 
481872104002034,7, 
481872105041003,1, 
481872108041036,3, 
481872103002025,5, 
481872105042029,8, 
481872104002035,7, 
481872104001013,8, 
481872108013017,6, 
481872109022015,8, 
481872108011071,3, 
481872105041058,3, 
481872105042059,8, 
481872105041066,3, 
481872108011045,3, 
481872105042041,1, 
481872105041015,1, 
481872102002026,4, 
481872103003012,5, 
481872103003015,5, 
481872103002013,5, 
481872102004007,4, 
481872102003017,4, 
481872102004010,4, 
481872103002032,5, 
481872103002020,5, 
481872103001025,4, 
481872104002028,7, 
481872102001004,3, 
481872108011014,3, 
481872108013020,6, 
481872102001019,2, 
481872102001020,2, 
481872102001013,2, 
481872101001022,1, 
481872102001023,2, 
481872102001028,2, 
481872102002020,2, 
481872102003005,2, 
481872102003001,2, 
481872101002013,1, 
481872101002033,1, 
481872102003016,2, 
481872102004014,4, 
481872102004003,2, 
481872102004018,2, 
481872102004023,2, 
481872103005017,2, 
481872108031010,3, 
481872108031014,3, 
481872105062034,1, 
481872108012005,6, 
481872104003006,8, 
481872105041084,3, 
481872104001009,8, 
481872104001024,8, 
481872108012000,6, 
481872108011081,6, 
481872109021043,8, 
481872103005054,5, 
481872105041088,3, 
481872105042030,8, 
481872104002003,7, 
481872109021044,8, 
481872103003026,6, 
481872105041049,3, 
481872105041044,3, 
481872105042008,1, 
481872105042037,1, 
481872108011080,6, 
481872109021012,8, 
481872109022025,8, 
481872103005000,2, 
481872101002014,1, 
481872101002010,1, 
481872105041067,3, 
481872103001010,4, 
481872103001011,4, 
481872101002030,1, 
481872103001015,4, 
481872102002018,2, 
481872102002017,4, 
481872103001018,4, 
481872102003013,4, 
481872102003006,4, 
481872102004011,4, 
481872103005016,4, 
481872103005056,4, 
481872103001021,4, 
481872103002012,5, 
481872108041004,3, 
481872103005051,5, 
481872103004016,5, 
481872101003021,2, 
481872101004037,2, 
481872102004022,2, 
481872101004007,2, 
481872101004034,2, 
481872103005006,2, 
481872103004005,5, 
481872103005046,5, 
481872103004027,5, 
481872101002034,1, 
481872101003002,7, 
481872101003000,7, 
481872104003013,7, 
481872103003037,6, 
481872108011023,3, 
481872108011024,3, 
481872108011066,6, 
481872109022004,8, 
481872101003018,7, 
481872101004029,7, 
481872108031017,3, 
481872103001017,4, 
481872102004006,4, 
481872103001023,4, 
481872101001001,1, 
481872102003026,4, 
481872105041083,3, 
481872108011033,3, 
481872102001007,2, 
481872101001006,1, 
481872101001008,1, 
481872103001005,4, 
481872103001012,4, 
481872103003004,3, 
481872103003003,3, 
481872104002001,7, 
481872105042069,8, 
481872103001016,4, 
481872102002022,2, 
481872102003009,4, 
481872103003013,5, 
481872102003027,4, 
481872102004026,4, 
481872103005015,4, 
481872103002018,5, 
481872103002035,5, 
481872108012015,6, 
481872108011015,3, 
481872101001027,1, 
481872108011028,3, 
481872108041046,3, 
481872108041045,3, 
481872103002010,5, 
481872103003017,5, 
481872108013024,6, 
481872103003020,5, 
481872103003023,6, 
481872105041070,3, 
481872104002036,8, 
481872108011070,3, 
481872108013007,6, 
481872102001016,2, 
481872102001026,2, 
481872102001034,2, 
481872102002021,2, 
481872102003002,2, 
481872102003000,2, 
481872101003010,2, 
481872101002027,1, 
481872102003040,4, 
481872102003004,2, 
481872102004004,2, 
481872102003032,2, 
481872102004001,2, 
481872103005011,2, 
481872103005031,2, 
481872102003035,2, 
481872102004021,2, 
481872102004030,2, 
481872101003023,2, 
481872101004015,7, 
481872108031007,3, 
481872101004049,7, 
481872101004018,7, 
481872101004019,7, 
481872101004023,7, 
481872104002023,7, 
481872103005042,2, 
481872104002021,7, 
481872104002007,7, 
481872104001006,7, 
481872104002015,7, 
481872103004023,5, 
481872103002005,5, 
481872103004031,5, 
481872103004014,5, 
481872103004028,5, 
481872108011083,6, 
481872108012030,6, 
481872108012024,6, 
481872105042067,8, 
481872105042006,1, 
481872104002017,7, 
481872109011044,8, 
481872108011013,3, 
481872109022001,8, 
481872103002030,5, 
481872108011002,3, 
481872104001011,8, 
481872102002030,3, 
481872109022006,8, 
481872105041047,3, 
481872108011032,3, 
481872104003014,7, 
481872104003018,7, 
481872103003028,6, 
481872101002001,8, 
481872105041061,3, 
481872102001001,3, 
481872105062035,1, 
481872108013012,6, 
481872102001014,2, 
481872102001022,2, 
481872102001030,2, 
481872102001012,2, 
481872101002015,1, 
481872102003021,4, 
481872102003022,2, 
481872102004005,4, 
481872102004015,4, 
481872103004037,5, 
481872101004011,2, 
481872101004012,2, 
481872101004040,7, 
481872103005020,2, 
481872103005021,2, 
481872103004004,5, 
481872103005025,2, 
481872103005002,2, 
481872101001020,1, 
481872101002016,1, 
481872101002017,1, 
481872101002020,1, 
481872101002003,1, 
481872101002019,1, 
481872108041042,3, 
481872108041044,3, 
481872108041041,3, 
481872103005049,5, 
481872103005036,5, 
481872103005048,5, 
481872103005041,2, 
481872103005045,5, 
481872101002018,1, 
481872101002006,1, 
481872101003024,7, 
481872103003031,6, 
481872108011050,3, 
481872105041065,3, 
481872105042057,8, 
481872108011060,6, 
481872108011031,3, 
481872101004032,7, 
481872101004026,7, 
481872104002019,2, 
481872101003031,7, 
481872104003028,7, 
481872104003026,7, 
481872104003025,7, 
481872108031008,3, 
481872109022007,8, 
481872105041027,3, 
481872104001007,8, 
481872104003011,8, 
481872104001008,8, 
481872105041019,1, 
481872101002022,1, 
481872103002009,5, 
481872108011038,3, 
481872102002009,3, 
481872101002007,1, 
481872101002002,1, 
481872109011179,8, 
481872109011185,8, 
481872105041093,3, 
481872105041017,1, 
481872105042066,8, 
481872105042047,1, 
481872101001010,1, 
481872101001003,1, 
481872109022013,8, 
481872103005028,4, 
481872102002004,3, 
481872108011008,3, 
481872108011007,3, 
481872103001004,4, 
481872103003005,3, 
481872102002012,3, 
481872104003004,7, 
481872104003003,7, 
481872104003024,7, 
481872108011091,6, 
481872102004020,2, 
481872105041092,1, 
481872103001006,4, 
481872108013029,6, 
481872109011181,8, 
481872105082006,1, 
481872103003032,6, 
481872108012004,6, 
481872109021022,8, 
481872109021023,8, 
481872106061019,3, 
481872104001004,7, 
481872104002012,7, 
481872104002014,7, 
481872104002006,7, 
481872104001023,7, 
481872104002026,7, 
481872103004039,5, 
481872103004041,5, 
481872108012025,6, 
481872109022016,8, 
481872101002000,8, 
481872108012027,6, 
481872108012017,6, 
481872104003009,8, 
481872104001010,8, 
481872108011046,3, 
481872108011069,3, 
481872103004021,5, 
481872105041026,3, 
481872105042039,1, 
481872105041002,1, 
481872105041001,1, 
481872105042049,8, 
481872105042046,1, 
481872101003012,2, 
481872102002029,3, 
481872102003029,2, 
481872103002036,5, 
481872104002032,6, 
481872102002003,3, 
481872102002013,3, 
481872103001003,4, 
481872103003002,5, 
481872103003009,5, 
481872103003011,5, 
481872103003014,5, 
481872103002014,5, 
481872103002015,5, 
481872102003011,4, 
481872103001020,4, 
481872108013021,6, 
481872103003025,6, 
481872108013010,6, 
481872101002008,1, 
481872108013016,6, 
481872103004044,6, 
481872102001009,2, 
481872101002011,1, 
481872101002038,1, 
481872102004025,2, 
481872102003034,2, 
481872103002004,5, 
481872105042051,8, 
481872104001017,8, 
481872108011042,3, 
481872109021019,8, 
481872105042012,1, 
481872104002044,5, 
481872103004020,5, 
481872101001002,1, 
481872102003031,2, 
481872108011020,3, 
481872101001026,1, 
481872102001000,3, 
481872108011040,3, 
481872105082013,1, 
481872104002039,7, 
481872105042043,1, 
481872108011029,3, 
481872105082003,1, 
481872105041020,3, 
481872102001021,3, 
481872102004000,2, 
481872101004052,2, 
481872101004044,2, 
481872103004003,5, 
481872103005004,2, 
481872103004010,5, 
481872103005003,2, 
481872101002025,1, 
481872101002021,1, 
481872108013002,6, 
481872108013004,6, 
481872105041028,3, 
481872105042007,1, 
481872105042023,1, 
481872108011082,6, 
481872105041004,1, 
481872109011184,8, 
481872105042031,8, 
481872108011048,3, 
481872108011086,6, 
481872102002028,3, 
481872103002029,5, 
481872103004050,6, 
481872108013018,6, 
481872108011006,3, 
481872108013019,6, 
481872108013027,6, 
481872102001002,3, 
481872101001007,1, 
481872101001011,1, 
481872101003017,7, 
481872109022024,8, 
481872102001003,3, 
481872102002006,3, 
481872102002008,3, 
481872103001014,4, 
481872105041071,3, 
481872108013028,6, 
481872102002025,4, 
481872102003008,4, 
481872102002024,4, 
481872103001000,4, 
481872103003000,5, 
481872102003018,4, 
481872102003019,4, 
481872102004029,4, 
481872103001026,4, 
481872102004013,4, 
481872103002011,5, 
481872108013025,6, 
481872103003018,5, 
481872103002016,5, 
481872103003022,6, 
481872108013008,6, 
481872103002031,5, 
481872108041023,3, 
481872108041029,3, 
481872108041032,3, 
481872108031011,3, 
481872108031000,3, 
481872109011182,8, 
481872105041045,3, 
481872105041043,3, 
481872105041039,3, 
481872105042044,1, 
481872109021020,8, 
481872105041060,3, 
481872108012016,6, 
481872102001005,3, 
481872105041050,3, 
481872102001010,2, 
481872109022014,8, 
481872101001000,8, 
481872101004054,7, 
481872101004005,7, 
481872101004047,7, 
481872103005014,4, 
481872105041068,3, 
481872102002033,3, 
481872102002014,3, 
481872103002008,5, 
481872102002034,3, 
481872108013009,6, 
481872108013015,6, 
481872102001008,2, 
481872101001017,1, 
481872101002028,1, 
481872102004016,2, 
481872102004002,2, 
481872103005030,2, 
481872103005053,5, 
481872103004008,5, 
481872103005050,5, 
481872102003036,2, 
481872101004009,2, 
481872101004010,2, 
481872101004051,2, 
481872101004035,2, 
481872101004013,2, 
481872101004042,2, 
481872101004053,2, 
481872103005022,2, 
481872103005024,2, 
481872103004006,5, 
481872103005005,2, 
481872101001014,1, 
481872101001019,1, 
481872101004004,7, 
481872101004016,7, 
481872108031020,3, 
481872105062050,1, 
481872103002037,6, 
481872103003016,5, 
481872103001001,4, 
481872102004009,4, 
481872102003023,4, 
481872102004028,4, 
481872102004027,4, 
481872102004012,4, 
481872103002028,5, 
481872103002006,5, 
481872103002022,5, 
481872103002021,5, 
481872109021048,6, 
481872108011001,3, 
481872102001018,2, 
481872102001015,2, 
481872102001029,2, 
481872101001016,1, 
481872102002023,2, 
481872101001021,1, 
481872101002031,1, 
481872102003033,2, 
481872101003008,2, 
481872101003007,2, 
481872101003014,2, 
481872101003006,7, 
481872102004017,2, 
481872102004019,2, 
481872103005013,2, 
481872102004031,2, 
481872108041022,3, 
481872101003003,7, 
481872104003015,8, 
481872104003016,8, 
481872108011025,3, 
481872105042058,8, 
481872108011034,3, 
481872108012003,6, 
481872108013003,6, 
481872105042061,8, 
481872109022030,8, 
481872101004039,7, 
481872104002020,2, 
481872104002008,7, 
481872104003027,7, 
481872104003021,7, 
481872103002007,5, 
481872103004042,6, 
481872103003027,6, 
481872103004040,5, 
481872108012026,6, 
481872105042028,8, 
481872108011078,6, 
481872105042002,8, 
481872108011079,6, 
481872108012021,6, 
481872104003001,8, 
481872109011180,8, 
481872108013001,6, 
 
Black Opportunity Districts:,0, 
Hispanic Opportunity Districts:,4, 
